Index,PctInt*100,Lumens,x,y
640,4060,3.7163,0.6898,0.31
641,4070,3.7232,0.6899,0.3099
642,4080,3.7314,0.6899,0.3101
643,4090,3.7398,0.6898,0.31
644,4100,3.7481,0.6899,0.3099
645,4110,3.7545,0.6901,0.3097
646,4120,3.7642,0.6899,0.3099
647,4130,3.7713,0.6899,0.31
648,4140,3.7795,0.6898,0.3101
649,4150,3.7867,0.6898,0.31
650,4160,3.7949,0.69,0.3098
651,4170,3.8025,0.69,0.3098
652,4180,3.8089,0.6901,0.3099
653,4190,3.8174,0.6901,0.3098
654,4200,3.8265,0.6898,0.31
655,4210,3.8324,0.6898,0.31
656,4220,3.8408,0.6899,0.3099
657,4230,3.8486,0.6899,0.3099
658,4240,3.8553,0.6896,0.31
659,4250,3.8628,0.69,0.3099
660,4260,3.8704,0.6901,0.3098
661,4270,3.8775,0.6899,0.31
662,4280,3.8853,0.6902,0.3096
663,4290,3.8936,0.6901,0.3098
664,4300,3.9003,0.69,0.3098
665,4310,3.9081,0.69,0.3099
666,4320,3.9171,0.6899,0.3099
667,4330,3.923,0.69,0.3099
668,4340,3.9317,0.6902,0.3097
669,4350,3.9396,0.69,0.3098
670,4360,3.9469,0.6899,0.3099
671,4370,3.9537,0.69,0.3099
672,4380,3.9618,0.6901,0.3098
673,4390,3.97,0.69,0.3099
674,4400,3.977,0.6901,0.3097
675,4410,3.9839,0.69,0.3099
676,4420,3.9933,0.6901,0.3098
677,4430,3.9998,0.6901,0.3098
678,4440,4.0079,0.69,0.3099
679,4450,4.0151,0.6901,0.3098
680,4460,4.022,0.6902,0.3097
681,4470,4.0308,0.6901,0.3098
682,4480,4.0372,0.6901,0.3098
683,4490,4.0441,0.6899,0.3099
684,4500,4.0526,0.6901,0.3098
685,4510,4.0602,0.69,0.3098
686,4520,4.0661,0.6902,0.3096
687,4530,4.075,0.6902,0.3096
688,4540,4.0827,0.6901,0.3098
689,4550,4.0896,0.6902,0.3096
690,4560,4.0965,0.6901,0.3097
691,4570,4.105,0.6901,0.3098
692,4580,4.1117,0.6902,0.3097
693,4590,4.1185,0.6901,0.3097
694,4600,4.1267,0.6902,0.3097
695,4610,4.1333,0.6903,0.3096
696,4620,4.1415,0.6901,0.3098
697,4630,4.1496,0.6901,0.3098
698,4640,4.1572,0.6902,0.3096
699,4650,4.1628,0.6901,0.3097
700,4660,4.1711,0.6902,0.3096
701,4670,4.1776,0.6903,0.3097
702,4680,4.185,0.6902,0.3096
703,4690,4.1923,0.6903,0.3095
704,4700,4.2003,0.6903,0.3096
705,4710,4.2068,0.6901,0.3098
706,4720,4.2141,0.6903,0.3094
707,4730,4.2235,0.6903,0.3095
708,4740,4.2288,0.6903,0.3096
709,4750,4.2373,0.6904,0.3095
710,4760,4.2452,0.6903,0.3096
711,4770,4.2515,0.6903,0.3096
712,4780,4.2594,0.6903,0.3095
713,4790,4.2652,0.6903,0.3096
714,4800,4.2729,0.6903,0.3096
715,4810,4.2798,0.6906,0.3094
716,4820,4.2875,0.6903,0.3095
717,4830,4.2936,0.6903,0.3096
718,4840,4.3014,0.6903,0.3095
719,4850,4.3096,0.6904,0.3095
720,4860,4.3156,0.6905,0.3094
