Index,PctInt*100,Lumens,x,y
578,3440,1.2348,0.1301,0.0578
579,3450,1.2373,0.13,0.0576
580,3460,1.2396,0.13,0.0575
581,3470,1.2419,0.1302,0.0577
582,3480,1.2448,0.1302,0.0579
583,3490,1.2469,0.1301,0.0578
584,3500,1.2494,0.1301,0.0578
585,3510,1.2521,0.13,0.0576
586,3520,1.2542,0.1301,0.0577
587,3530,1.2564,0.1303,0.0578
588,3540,1.2591,0.13,0.0574
589,3550,1.2616,0.1301,0.0576
590,3560,1.264,0.1301,0.0576
591,3570,1.2667,0.1301,0.0576
592,3580,1.2687,0.13,0.0576
593,3590,1.2711,0.1302,0.0576
594,3600,1.2734,0.1302,0.0577
595,3610,1.2758,0.1303,0.0577
596,3620,1.2783,0.1302,0.0575
597,3630,1.2808,0.1301,0.0577
598,3640,1.2832,0.1301,0.0576
599,3650,1.2856,0.1302,0.0575
600,3660,1.288,0.1303,0.0578
601,3670,1.2906,0.1301,0.0577
602,3680,1.2928,0.1301,0.0574
603,3690,1.2952,0.13,0.0574
604,3700,1.2975,0.1301,0.0576
605,3710,1.3001,0.1301,0.0574
606,3720,1.302,0.1303,0.0577
607,3730,1.3041,0.1301,0.0576
608,3740,1.3068,0.1301,0.0573
609,3750,1.3089,0.1301,0.0576
610,3760,1.3111,0.1302,0.0577
611,3770,1.3128,0.1302,0.0576
612,3780,1.3152,0.1302,0.0576
613,3790,1.3181,0.1303,0.0577
614,3800,1.3199,0.1304,0.0578
615,3810,1.3226,0.1302,0.0575
616,3820,1.3246,0.1304,0.0579
617,3830,1.327,0.1301,0.0576
618,3840,1.3295,0.1301,0.0573
619,3850,1.3319,0.1302,0.0578
620,3860,1.3341,0.1302,0.0576
621,3870,1.3367,0.1302,0.0575
622,3880,1.3389,0.1303,0.0576
623,3890,1.3415,0.1301,0.0575
624,3900,1.3429,0.1302,0.0575
625,3910,1.3455,0.1302,0.0576
626,3920,1.3485,0.1301,0.0573
627,3930,1.3501,0.1302,0.0576
628,3940,1.3518,0.1302,0.0575
629,3950,1.3544,0.1303,0.0577
630,3960,1.3564,0.1303,0.0577
631,3970,1.3587,0.1302,0.0576
632,3980,1.3614,0.1303,0.0577
633,3990,1.3633,0.1302,0.0576
634,4000,1.3657,0.1303,0.0578
635,4010,1.3684,0.1302,0.0574
636,4020,1.3704,0.1303,0.0576
637,4030,1.3728,0.1302,0.0572
638,4040,1.3742,0.1303,0.0574
639,4050,1.3773,0.1304,0.0576
640,4060,1.3791,0.1304,0.0577
641,4070,1.3807,0.1305,0.0577
642,4080,1.3829,0.1304,0.0576
643,4090,1.3856,0.1303,0.0575
644,4100,1.3879,0.1302,0.0575
645,4110,1.3902,0.1303,0.0575
646,4120,1.3925,0.1302,0.0575
647,4130,1.3949,0.1303,0.0574
648,4140,1.3971,0.1303,0.0575
649,4150,1.3994,0.1302,0.0574
650,4160,1.4012,0.1304,0.0577
651,4170,1.4034,0.1304,0.0576
652,4180,1.4054,0.1302,0.0574
653,4190,1.4073,0.1304,0.0574
654,4200,1.4097,0.1304,0.0577
655,4210,1.4119,0.1304,0.0575
656,4220,1.4143,0.1304,0.0576
657,4230,1.4167,0.1305,0.0577
658,4240,1.419,0.1303,0.0574
659,4250,1.4205,0.1304,0.0575
660,4260,1.4226,0.1302,0.0574
661,4270,1.4245,0.1303,0.0575
662,4280,1.4266,0.1305,0.0577
663,4290,1.4291,0.1303,0.0576
664,4300,1.4311,0.1305,0.0576
665,4310,1.4334,0.1305,0.0575
666,4320,1.4363,0.1302,0.0573
667,4330,1.4379,0.1305,0.0577
668,4340,1.4398,0.1304,0.0576
669,4350,1.4418,0.1305,0.0577
670,4360,1.444,0.1305,0.0578
671,4370,1.4461,0.1305,0.0576
672,4380,1.4486,0.1303,0.0574
673,4390,1.4509,0.1303,0.0574
674,4400,1.4522,0.1304,0.0575
675,4410,1.455,0.1303,0.0575
676,4420,1.4569,0.1303,0.0575
677,4430,1.4586,0.1303,0.0573
678,4440,1.4608,0.1304,0.0575
679,4450,1.4634,0.1302,0.0572
680,4460,1.4654,0.1304,0.0575
681,4470,1.4679,0.1303,0.0573
682,4480,1.4694,0.1306,0.0576
683,4490,1.4712,0.1304,0.0576
684,4500,1.473,0.1303,0.0573
685,4510,1.4756,0.1303,0.0574
686,4520,1.4778,0.1303,0.0573
687,4530,1.48,0.1305,0.0576
688,4540,1.4824,0.1303,0.0574
689,4550,1.4838,0.1306,0.0578
690,4560,1.486,0.1303,0.0573
691,4570,1.4877,0.1304,0.0575
692,4580,1.4898,0.1304,0.0573
693,4590,1.4923,0.1304,0.0575
694,4600,1.4946,0.1304,0.0574
695,4610,1.4963,0.1304,0.0575
696,4620,1.4977,0.1303,0.0575
697,4630,1.4998,0.1306,0.0578
698,4640,1.5022,0.1305,0.0575
699,4650,1.5046,0.1302,0.0573
700,4660,1.5065,0.1306,0.0577
701,4670,1.5086,0.1303,0.0573
702,4680,1.5103,0.1304,0.0576
703,4690,1.5123,0.1303,0.0572
704,4700,1.5145,0.1305,0.0576
705,4710,1.5167,0.1304,0.0575
706,4720,1.5189,0.1305,0.0574
707,4730,1.5211,0.1305,0.0576
708,4740,1.5223,0.1305,0.0576
709,4750,1.5246,0.1304,0.0574
710,4760,1.5263,0.1306,0.0574
711,4770,1.5287,0.1305,0.0574
712,4780,1.5306,0.1305,0.0576
713,4790,1.5326,0.1306,0.0576
714,4800,1.5346,0.1304,0.0574
715,4810,1.5361,0.1306,0.0577
716,4820,1.5388,0.1303,0.0573
